time,01JP301D01,01JP301D05
2022-04-19 12:00:27+00:00,0.0,0.0
2022-04-19 12:00:56+00:00,,0.0
2022-04-19 12:01:25+00:00,,0.0
2022-04-19 12:01:26+00:00,0.0,
2022-04-19 12:01:54+00:00,,0.0
2022-04-19 12:02:23+00:00,,0.0
2022-04-19 12:02:25+00:00,0.0,
2022-04-19 12:02:52+00:00,,0.0
2022-04-19 12:03:21+00:00,,0.0
2022-04-19 12:03:24+00:00,0.0,
2022-04-19 12:03:50+00:00,,0.0
2022-04-19 12:04:19+00:00,,0.0
2022-04-19 12:04:23+00:00,0.0,
2022-04-19 12:04:48+00:00,,0.0
2022-04-19 12:05:17+00:00,,0.0
2022-04-19 12:05:22+00:00,0.0,
2022-04-19 12:05:46+00:00,,0.0
2022-04-19 12:06:15+00:00,,0.0
2022-04-19 12:06:21+00:00,0.0,
2022-04-19 12:06:44+00:00,,0.0
2022-04-19 12:07:13+00:00,,0.0
2022-04-19 12:07:20+00:00,0.0,
2022-04-19 12:07:42+00:00,,0.0
2022-04-19 12:08:11+00:00,,0.0
2022-04-19 12:08:19+00:00,0.0,
2022-04-19 12:08:40+00:00,,0.0
2022-04-19 12:09:09+00:00,,0.0
2022-04-19 12:09:18+00:00,0.0,
2022-04-19 12:09:38+00:00,,0.0
2022-04-19 12:10:07+00:00,,0.0
2022-04-19 12:10:17+00:00,0.0,
2022-04-19 12:10:36+00:00,,0.0
2022-04-19 12:11:05+00:00,,0.0
2022-04-19 12:11:16+00:00,0.0,
2022-04-19 12:11:34+00:00,,0.0
2022-04-19 12:12:03+00:00,,0.0
2022-04-19 12:12:15+00:00,0.0,
2022-04-19 12:12:32+00:00,,0.0
2022-04-19 12:13:01+00:00,,0.0
2022-04-19 12:13:14+00:00,0.0,
2022-04-19 12:13:30+00:00,,0.0
2022-04-19 12:13:59+00:00,,0.0
2022-04-19 12:14:13+00:00,0.0,
2022-04-19 12:14:28+00:00,,0.0
2022-04-19 12:14:57+00:00,,0.0
2022-04-19 12:15:12+00:00,0.0,
2022-04-19 12:15:26+00:00,,0.0
2022-04-19 12:15:55+00:00,,0.0
2022-04-19 12:16:11+00:00,0.0,
2022-04-19 12:16:24+00:00,,0.0
2022-04-19 12:16:53+00:00,,0.0
2022-04-19 12:17:10+00:00,0.0,
2022-04-19 12:17:22+00:00,,0.0
2022-04-19 12:17:51+00:00,,0.0
2022-04-19 12:18:09+00:00,0.0,
2022-04-19 12:18:20+00:00,,0.0
2022-04-19 12:18:49+00:00,,0.0
2022-04-19 12:19:08+00:00,0.0,
2022-04-19 12:19:19+00:00,,0.0
2022-04-19 12:19:48+00:00,,0.0
2022-04-19 12:20:07+00:00,0.0,
2022-04-19 12:20:17+00:00,,0.0
2022-04-19 12:20:46+00:00,,0.0
2022-04-19 12:21:06+00:00,0.0,
2022-04-19 12:21:15+00:00,,0.0
2022-04-19 12:21:44+00:00,,0.0
2022-04-19 12:22:05+00:00,0.0,
2022-04-19 12:22:13+00:00,,0.0
2022-04-19 12:22:42+00:00,,0.0
2022-04-19 12:23:04+00:00,0.0,
2022-04-19 12:23:11+00:00,,0.0
2022-04-19 12:23:40+00:00,,0.0
2022-04-19 12:24:03+00:00,0.0,
2022-04-19 12:24:09+00:00,,0.0
2022-04-19 12:24:38+00:00,,0.0
2022-04-19 12:25:02+00:00,0.0,
2022-04-19 12:25:07+00:00,,0.0
2022-04-19 12:25:36+00:00,,0.0
2022-04-19 12:26:01+00:00,0.0,
2022-04-19 12:26:05+00:00,,0.0
2022-04-19 12:26:34+00:00,,0.0
2022-04-19 12:27:00+00:00,0.0,
2022-04-19 12:27:03+00:00,,0.0
2022-04-19 12:27:32+00:00,,0.0
2022-04-19 12:27:59+00:00,0.0,
2022-04-19 12:28:01+00:00,,0.0
2022-04-19 12:28:30+00:00,,0.0
2022-04-19 12:28:58+00:00,0.0,
2022-04-19 12:28:59+00:00,,0.0
2022-04-19 12:29:28+00:00,,0.0
2022-04-19 12:29:57+00:00,0.0,0.0
2022-04-19 12:30:26+00:00,,0.0
2022-04-19 12:30:55+00:00,,0.0
2022-04-19 12:30:56+00:00,0.0,
2022-04-19 12:31:24+00:00,,0.0
2022-04-19 12:31:53+00:00,,0.0
2022-04-19 12:31:55+00:00,0.0,
2022-04-19 12:32:22+00:00,,0.0
2022-04-19 12:32:51+00:00,,0.0
2022-04-19 12:32:54+00:00,0.0,
2022-04-19 12:33:20+00:00,,0.0
2022-04-19 12:33:49+00:00,,0.0
2022-04-19 12:33:53+00:00,0.0,
2022-04-19 12:34:18+00:00,,0.0
2022-04-19 12:34:47+00:00,,0.0
2022-04-19 12:34:52+00:00,0.0,
2022-04-19 12:35:16+00:00,,0.0
2022-04-19 12:35:45+00:00,,0.0
2022-04-19 12:35:51+00:00,0.0,
2022-04-19 12:36:14+00:00,,0.0
2022-04-19 12:36:43+00:00,,0.0
2022-04-19 12:36:50+00:00,0.0,
2022-04-19 12:37:12+00:00,,0.0
2022-04-19 12:37:41+00:00,,0.0
2022-04-19 12:37:49+00:00,0.0,
2022-04-19 12:38:10+00:00,,0.0
2022-04-19 12:38:39+00:00,,0.0
2022-04-19 12:38:48+00:00,0.0,
2022-04-19 12:39:08+00:00,,0.0
2022-04-19 12:39:37+00:00,,0.0
2022-04-19 12:39:47+00:00,0.0,
2022-04-19 12:40:06+00:00,,0.0
2022-04-19 12:40:35+00:00,,0.0
2022-04-19 12:40:46+00:00,0.0,
2022-04-19 12:41:04+00:00,,0.0
2022-04-19 12:41:33+00:00,,0.0
2022-04-19 12:41:45+00:00,0.0,
2022-04-19 12:42:02+00:00,,0.0
2022-04-19 12:42:31+00:00,,0.0
2022-04-19 12:42:44+00:00,0.0,
2022-04-19 12:43:00+00:00,,0.0
2022-04-19 12:43:29+00:00,,0.0
2022-04-19 12:43:43+00:00,0.0,
2022-04-19 12:43:58+00:00,,0.0
2022-04-19 12:44:27+00:00,,0.0
2022-04-19 12:44:42+00:00,0.0,
2022-04-19 12:44:56+00:00,,0.0
2022-04-19 12:45:25+00:00,,0.0
2022-04-19 12:45:41+00:00,0.0,
2022-04-19 12:45:54+00:00,,0.0
2022-04-19 12:46:23+00:00,,0.0
2022-04-19 12:46:40+00:00,0.0,
2022-04-19 12:46:52+00:00,,0.0
2022-04-19 12:47:21+00:00,,0.0
2022-04-19 12:47:39+00:00,0.0,
2022-04-19 12:47:50+00:00,,0.0
2022-04-19 12:48:19+00:00,,0.0
2022-04-19 12:48:38+00:00,0.0,
2022-04-19 12:48:48+00:00,,0.0
2022-04-19 12:49:17+00:00,,0.0
2022-04-19 12:49:37+00:00,0.0,
2022-04-19 12:49:46+00:00,,0.0
2022-04-19 12:50:15+00:00,,0.0
2022-04-19 12:50:36+00:00,0.0,
2022-04-19 12:50:44+00:00,,0.0
2022-04-19 12:51:13+00:00,,0.0
2022-04-19 12:51:35+00:00,0.0,
2022-04-19 12:51:42+00:00,,0.0
2022-04-19 12:52:11+00:00,,0.0
2022-04-19 12:52:34+00:00,0.0,
2022-04-19 12:52:40+00:00,,0.0
2022-04-19 12:53:09+00:00,,0.0
2022-04-19 12:53:33+00:00,0.0,
2022-04-19 12:53:38+00:00,,0.0
2022-04-19 12:54:07+00:00,,0.0
2022-04-19 12:54:32+00:00,0.0,
2022-04-19 12:54:36+00:00,,0.0
2022-04-19 12:55:05+00:00,,0.0
2022-04-19 12:55:31+00:00,0.0,
2022-04-19 12:55:34+00:00,,0.0
2022-04-19 12:56:03+00:00,,0.0
2022-04-19 12:56:30+00:00,0.0,
2022-04-19 12:56:32+00:00,,0.0
2022-04-19 12:57:01+00:00,,0.0
2022-04-19 12:57:29+00:00,0.0,
2022-04-19 12:57:30+00:00,,0.0
2022-04-19 12:57:59+00:00,,0.0
2022-04-19 12:58:28+00:00,0.0,0.0
2022-04-19 12:58:57+00:00,,0.0
2022-04-19 12:59:26+00:00,,0.0
2022-04-19 12:59:27+00:00,0.0,
2022-04-19 12:59:55+00:00,,0.0
2022-04-19 13:00:24+00:00,,0.0
2022-04-19 13:00:26+00:00,0.0,
2022-04-19 13:00:53+00:00,,0.0
2022-04-19 13:01:22+00:00,,0.0
2022-04-19 13:01:25+00:00,0.0,
2022-04-19 13:01:51+00:00,,0.0
2022-04-19 13:02:20+00:00,,0.0
2022-04-19 13:02:24+00:00,0.0,
2022-04-19 13:02:49+00:00,,0.0
2022-04-19 13:03:18+00:00,,0.0
2022-04-19 13:03:23+00:00,0.0,
2022-04-19 13:03:47+00:00,,0.0
2022-04-19 13:04:16+00:00,,0.0
2022-04-19 13:04:22+00:00,0.0,
2022-04-19 13:04:45+00:00,,0.0
2022-04-19 13:05:14+00:00,,0.0
2022-04-19 13:05:21+00:00,0.0,
2022-04-19 13:05:43+00:00,,0.0
2022-04-19 13:06:12+00:00,,0.0
2022-04-19 13:06:20+00:00,0.0,
2022-04-19 13:06:41+00:00,,0.0
2022-04-19 13:07:10+00:00,,0.0
2022-04-19 13:07:19+00:00,0.0,
2022-04-19 13:07:39+00:00,,0.0
2022-04-19 13:08:08+00:00,,0.0
2022-04-19 13:08:18+00:00,0.0,
2022-04-19 13:08:37+00:00,,0.0
2022-04-19 13:09:06+00:00,,0.0
2022-04-19 13:09:17+00:00,0.0,
2022-04-19 13:09:35+00:00,,0.0
2022-04-19 13:10:04+00:00,,0.0
2022-04-19 13:10:16+00:00,0.0,
2022-04-19 13:10:33+00:00,,0.0
2022-04-19 13:11:02+00:00,,0.0
2022-04-19 13:11:15+00:00,0.0,
2022-04-19 13:11:31+00:00,,0.0
2022-04-19 13:12:00+00:00,,0.0
2022-04-19 13:12:14+00:00,0.0,
2022-04-19 13:12:29+00:00,,0.0
2022-04-19 13:12:58+00:00,,0.0
2022-04-19 13:13:13+00:00,0.0,
2022-04-19 13:13:27+00:00,,0.0
2022-04-19 13:13:56+00:00,,0.0
2022-04-19 13:14:12+00:00,0.0,
2022-04-19 13:14:25+00:00,,0.0
2022-04-19 13:14:54+00:00,,0.0
2022-04-19 13:15:11+00:00,0.0,
2022-04-19 13:15:23+00:00,,0.0
2022-04-19 13:15:52+00:00,,0.0
2022-04-19 13:16:10+00:00,0.0,
2022-04-19 13:16:21+00:00,,0.0
2022-04-19 13:16:50+00:00,,0.0
2022-04-19 13:17:09+00:00,0.0,
2022-04-19 13:17:19+00:00,,0.0
2022-04-19 13:17:48+00:00,,0.0
2022-04-19 13:18:08+00:00,0.0,
2022-04-19 13:18:17+00:00,,0.0
2022-04-19 13:18:46+00:00,,0.0
2022-04-19 13:19:07+00:00,0.0,
2022-04-19 13:19:15+00:00,,0.0
2022-04-19 13:19:44+00:00,,0.0
2022-04-19 13:20:06+00:00,0.0,
2022-04-19 13:20:13+00:00,,0.0
2022-04-19 13:20:42+00:00,,0.0
2022-04-19 13:21:05+00:00,0.0,
2022-04-19 13:21:11+00:00,,0.0
2022-04-19 13:21:40+00:00,,0.0
2022-04-19 13:22:04+00:00,0.0,
2022-04-19 13:22:09+00:00,,0.0
2022-04-19 13:22:38+00:00,,0.0
2022-04-19 13:23:03+00:00,0.0,
2022-04-19 13:23:07+00:00,,0.0
2022-04-19 13:23:36+00:00,,0.0
2022-04-19 13:24:02+00:00,0.0,
2022-04-19 13:24:05+00:00,,0.0
2022-04-19 13:24:34+00:00,,0.0
2022-04-19 13:25:01+00:00,0.0,
2022-04-19 13:25:03+00:00,,0.0
2022-04-19 13:25:32+00:00,,0.0
2022-04-19 13:26:00+00:00,0.0,
2022-04-19 13:26:01+00:00,,0.0
2022-04-19 13:26:30+00:00,,0.0
2022-04-19 13:26:59+00:00,0.0,0.0
2022-04-19 13:27:28+00:00,,0.0
2022-04-19 13:27:57+00:00,,0.0
2022-04-19 13:27:58+00:00,0.0,
2022-04-19 13:28:26+00:00,,0.0
2022-04-19 13:28:55+00:00,,0.0
2022-04-19 13:28:57+00:00,0.0,
2022-04-19 13:29:24+00:00,,0.0
2022-04-19 13:29:54+00:00,,0.0
2022-04-19 13:29:56+00:00,0.0,
2022-04-19 13:30:23+00:00,,0.0
2022-04-19 13:30:52+00:00,,0.0
2022-04-19 13:30:55+00:00,0.0,
2022-04-19 13:31:21+00:00,,0.0
2022-04-19 13:31:50+00:00,,0.0
2022-04-19 13:31:54+00:00,0.0,
2022-04-19 13:32:19+00:00,,0.0
2022-04-19 13:32:48+00:00,,0.0
2022-04-19 13:32:53+00:00,0.0,
2022-04-19 13:33:17+00:00,,0.0
2022-04-19 13:33:46+00:00,,0.0
2022-04-19 13:33:52+00:00,0.0,
2022-04-19 13:34:15+00:00,,0.0
2022-04-19 13:34:44+00:00,,0.0
2022-04-19 13:34:51+00:00,0.0,
2022-04-19 13:35:13+00:00,,0.0
2022-04-19 13:35:42+00:00,,0.0
2022-04-19 13:35:50+00:00,0.0,
2022-04-19 13:36:11+00:00,,0.0
2022-04-19 13:36:40+00:00,,0.0
2022-04-19 13:36:49+00:00,0.0,
2022-04-19 13:37:09+00:00,,0.0
2022-04-19 13:37:38+00:00,,0.0
2022-04-19 13:37:48+00:00,0.0,
2022-04-19 13:38:07+00:00,,0.0
2022-04-19 13:38:36+00:00,,0.0
2022-04-19 13:38:47+00:00,0.0,
2022-04-19 13:39:05+00:00,,0.0
2022-04-19 13:39:34+00:00,,0.0
2022-04-19 13:39:46+00:00,0.0,
2022-04-19 13:40:03+00:00,,0.0
2022-04-19 13:40:32+00:00,,0.0
2022-04-19 13:40:45+00:00,0.0,
2022-04-19 13:41:01+00:00,,0.0
2022-04-19 13:41:30+00:00,,0.0
2022-04-19 13:41:44+00:00,0.0,
2022-04-19 13:41:59+00:00,,0.0
2022-04-19 13:42:28+00:00,,0.0
2022-04-19 13:42:43+00:00,0.0,
2022-04-19 13:42:57+00:00,,0.0
2022-04-19 13:43:26+00:00,,0.0
2022-04-19 13:43:42+00:00,0.0,
2022-04-19 13:43:55+00:00,,0.0
2022-04-19 13:44:24+00:00,,0.0
2022-04-19 13:44:41+00:00,0.0,
2022-04-19 13:44:53+00:00,,0.0
2022-04-19 13:45:22+00:00,,0.0
2022-04-19 13:45:40+00:00,0.0,
2022-04-19 13:45:51+00:00,,0.0
2022-04-19 13:46:20+00:00,,0.0
2022-04-19 13:46:39+00:00,0.0,
2022-04-19 13:46:49+00:00,,0.0
2022-04-19 13:47:18+00:00,,0.0
2022-04-19 13:47:38+00:00,0.0,
2022-04-19 13:47:47+00:00,,0.0
2022-04-19 13:48:16+00:00,,0.0
2022-04-19 13:48:37+00:00,0.0,
2022-04-19 13:48:45+00:00,,0.0
2022-04-19 13:49:14+00:00,,0.0
2022-04-19 13:49:36+00:00,0.0,
2022-04-19 13:49:43+00:00,,0.0
2022-04-19 13:50:12+00:00,,0.0
2022-04-19 13:50:35+00:00,0.0,
2022-04-19 13:50:41+00:00,,0.0
2022-04-19 13:51:10+00:00,,0.0
2022-04-19 13:51:34+00:00,0.0,
2022-04-19 13:51:39+00:00,,0.0
2022-04-19 13:52:08+00:00,,0.0
2022-04-19 13:52:33+00:00,0.0,
2022-04-19 13:52:37+00:00,,0.0
2022-04-19 13:53:06+00:00,,0.0
2022-04-19 13:53:32+00:00,0.0,
2022-04-19 13:53:35+00:00,,0.0
2022-04-19 13:54:04+00:00,,0.0
2022-04-19 13:54:31+00:00,0.0,
2022-04-19 13:54:33+00:00,,0.0
2022-04-19 13:55:02+00:00,,0.0
2022-04-19 13:55:30+00:00,0.0,
2022-04-19 13:55:31+00:00,,0.0
2022-04-19 13:56:00+00:00,,0.0
2022-04-19 13:56:29+00:00,0.0,0.0
2022-04-19 13:56:58+00:00,,0.0
2022-04-19 13:57:27+00:00,,0.0
2022-04-19 13:57:28+00:00,0.0,
2022-04-19 13:57:56+00:00,,0.0
2022-04-19 13:58:25+00:00,,0.0
2022-04-19 13:58:27+00:00,0.0,
2022-04-19 13:58:54+00:00,,0.0
2022-04-19 13:59:23+00:00,,0.0
2022-04-19 13:59:26+00:00,0.0,
2022-04-19 13:59:52+00:00,,0.0
2022-04-19 14:00:21+00:00,,0.0
2022-04-19 14:00:25+00:00,0.0,
2022-04-19 14:00:50+00:00,,0.0
2022-04-19 14:01:19+00:00,,0.0
2022-04-19 14:01:24+00:00,0.0,
2022-04-19 14:01:48+00:00,,0.0
2022-04-19 14:02:17+00:00,,0.0
2022-04-19 14:02:23+00:00,0.0,
2022-04-19 14:02:46+00:00,,0.0
2022-04-19 14:03:15+00:00,,0.0
2022-04-19 14:03:22+00:00,0.0,
2022-04-19 14:03:44+00:00,,0.0
2022-04-19 14:04:13+00:00,,0.0
2022-04-19 14:04:21+00:00,0.0,
2022-04-19 14:04:42+00:00,,0.0
2022-04-19 14:05:11+00:00,,0.0
2022-04-19 14:05:20+00:00,0.0,
2022-04-19 14:05:40+00:00,,0.0
2022-04-19 14:06:09+00:00,,0.0
2022-04-19 14:06:19+00:00,0.0,
2022-04-19 14:06:38+00:00,,0.0
2022-04-19 14:07:07+00:00,,0.0
2022-04-19 14:07:18+00:00,0.0,
2022-04-19 14:07:36+00:00,,0.0
2022-04-19 14:08:05+00:00,,0.0
2022-04-19 14:08:17+00:00,0.0,
2022-04-19 14:08:34+00:00,,0.0
2022-04-19 14:09:03+00:00,,0.0
2022-04-19 14:09:16+00:00,0.0,
2022-04-19 14:09:32+00:00,,0.0
2022-04-19 14:10:01+00:00,,0.0
2022-04-19 14:10:15+00:00,0.0,
2022-04-19 14:10:30+00:00,,0.0
2022-04-19 14:10:59+00:00,,0.0
2022-04-19 14:11:14+00:00,0.0,
2022-04-19 14:11:28+00:00,,0.0
2022-04-19 14:11:57+00:00,,0.0
2022-04-19 14:12:13+00:00,0.0,
2022-04-19 14:12:26+00:00,,0.0
2022-04-19 14:12:55+00:00,,0.0
2022-04-19 14:13:12+00:00,0.0,
2022-04-19 14:13:24+00:00,,0.0
2022-04-19 14:13:53+00:00,,0.0
2022-04-19 14:14:11+00:00,0.0,
2022-04-19 14:14:22+00:00,,0.0
2022-04-19 14:14:51+00:00,,0.0
2022-04-19 14:15:10+00:00,0.0,
2022-04-19 14:15:20+00:00,,0.0
2022-04-19 14:15:49+00:00,,0.0
2022-04-19 14:16:09+00:00,0.0,
2022-04-19 14:16:18+00:00,,0.0
2022-04-19 14:16:47+00:00,,0.0
2022-04-19 14:17:08+00:00,0.0,
2022-04-19 14:17:16+00:00,,0.0
2022-04-19 14:17:45+00:00,,0.0
2022-04-19 14:18:07+00:00,0.0,
2022-04-19 14:18:14+00:00,,0.0
2022-04-19 14:18:43+00:00,,0.0
2022-04-19 14:19:06+00:00,0.0,
2022-04-19 14:19:12+00:00,,0.0
2022-04-19 14:19:41+00:00,,0.0
2022-04-19 14:20:05+00:00,0.0,
2022-04-19 14:20:10+00:00,,0.0
2022-04-19 14:20:39+00:00,,0.0
2022-04-19 14:21:04+00:00,0.0,
2022-04-19 14:21:08+00:00,,0.0
2022-04-19 14:21:37+00:00,,0.0
2022-04-19 14:22:03+00:00,0.0,
2022-04-19 14:22:06+00:00,,0.0
2022-04-19 14:22:35+00:00,,0.0
2022-04-19 14:23:02+00:00,0.0,
2022-04-19 14:23:04+00:00,,0.0
2022-04-19 14:23:33+00:00,,0.0
2022-04-19 14:24:01+00:00,0.0,
2022-04-19 14:24:02+00:00,,0.0
2022-04-19 14:24:31+00:00,,0.0
2022-04-19 14:25:00+00:00,0.0,0.0
2022-04-19 14:25:29+00:00,,0.0
2022-04-19 14:25:58+00:00,,0.0
2022-04-19 14:25:59+00:00,0.0,
2022-04-19 14:26:27+00:00,,0.0
2022-04-19 14:26:56+00:00,,0.0
2022-04-19 14:26:58+00:00,0.0,
2022-04-19 14:27:25+00:00,,0.0
2022-04-19 14:27:54+00:00,,0.0
2022-04-19 14:27:57+00:00,0.0,
2022-04-19 14:28:23+00:00,,0.0
2022-04-19 14:28:52+00:00,,0.0
2022-04-19 14:28:56+00:00,0.0,
2022-04-19 14:29:21+00:00,,0.0
2022-04-19 14:29:50+00:00,,0.0
2022-04-19 14:29:55+00:00,0.0,
2022-04-19 14:30:19+00:00,,0.0
2022-04-19 14:30:48+00:00,,0.0
2022-04-19 14:30:54+00:00,0.0,
2022-04-19 14:31:17+00:00,,0.0
2022-04-19 14:31:46+00:00,,0.0
2022-04-19 14:31:53+00:00,0.0,
2022-04-19 14:32:15+00:00,,0.0
2022-04-19 14:32:44+00:00,,0.0
2022-04-19 14:32:52+00:00,0.0,
2022-04-19 14:33:13+00:00,,0.0
2022-04-19 14:33:42+00:00,,0.0
2022-04-19 14:33:51+00:00,0.0,
2022-04-19 14:34:11+00:00,,0.0
2022-04-19 14:34:40+00:00,,0.0
2022-04-19 14:34:50+00:00,0.0,
2022-04-19 14:35:10+00:00,,0.0
2022-04-19 14:35:39+00:00,,0.0
2022-04-19 14:35:49+00:00,0.0,
2022-04-19 14:36:08+00:00,,0.0
2022-04-19 14:36:37+00:00,,0.0
2022-04-19 14:36:48+00:00,0.0,
2022-04-19 14:37:06+00:00,,0.0
2022-04-19 14:37:35+00:00,,0.0
2022-04-19 14:37:47+00:00,0.0,
2022-04-19 14:38:04+00:00,,0.0
2022-04-19 14:38:33+00:00,,0.0
2022-04-19 14:38:46+00:00,0.0,
2022-04-19 14:39:02+00:00,,0.0
2022-04-19 14:39:31+00:00,,0.0
2022-04-19 14:39:45+00:00,0.0,
2022-04-19 14:40:00+00:00,,0.0
2022-04-19 14:40:29+00:00,,0.0
2022-04-19 14:40:44+00:00,0.0,
2022-04-19 14:40:58+00:00,,0.0
2022-04-19 14:41:27+00:00,,0.0
2022-04-19 14:41:43+00:00,0.0,
2022-04-19 14:41:56+00:00,,0.0
2022-04-19 14:42:25+00:00,,0.0
2022-04-19 14:42:42+00:00,0.0,
2022-04-19 14:42:54+00:00,,0.0
2022-04-19 14:43:23+00:00,,0.0
2022-04-19 14:43:41+00:00,0.0,
2022-04-19 14:43:52+00:00,,0.0
2022-04-19 14:44:21+00:00,,0.0
2022-04-19 14:44:40+00:00,0.0,
2022-04-19 14:44:50+00:00,,0.0
2022-04-19 14:45:19+00:00,,0.0
2022-04-19 14:45:39+00:00,0.0,
2022-04-19 14:45:48+00:00,,0.0
2022-04-19 14:46:17+00:00,,0.0
2022-04-19 14:46:38+00:00,0.0,
2022-04-19 14:46:46+00:00,,0.0
2022-04-19 14:47:15+00:00,,0.0
2022-04-19 14:47:37+00:00,0.0,
2022-04-19 14:47:44+00:00,,0.0
2022-04-19 14:48:13+00:00,,0.0
2022-04-19 14:48:36+00:00,0.0,
2022-04-19 14:48:42+00:00,,0.0
2022-04-19 14:49:11+00:00,,0.0
2022-04-19 14:49:35+00:00,0.0,
2022-04-19 14:49:40+00:00,,0.0
2022-04-19 14:50:09+00:00,,0.0
2022-04-19 14:50:34+00:00,0.0,
2022-04-19 14:50:38+00:00,,0.0
2022-04-19 14:51:07+00:00,,0.0
2022-04-19 14:51:33+00:00,0.0,
2022-04-19 14:51:36+00:00,,0.0
2022-04-19 14:52:05+00:00,,0.0
2022-04-19 14:52:33+00:00,0.0,
2022-04-19 14:52:34+00:00,,0.0
2022-04-19 14:53:03+00:00,,0.0
2022-04-19 14:53:32+00:00,0.0,0.0
2022-04-19 14:54:01+00:00,,0.0
2022-04-19 14:54:30+00:00,,0.0
2022-04-19 14:54:31+00:00,0.0,
2022-04-19 14:54:59+00:00,,0.0
2022-04-19 14:55:28+00:00,,0.0
2022-04-19 14:55:30+00:00,0.0,
2022-04-19 14:55:57+00:00,,0.0
2022-04-19 14:56:26+00:00,,0.0
2022-04-19 14:56:29+00:00,0.0,
2022-04-19 14:56:55+00:00,,0.0
2022-04-19 14:57:24+00:00,,0.0
2022-04-19 14:57:28+00:00,0.0,
2022-04-19 14:57:53+00:00,,0.0
2022-04-19 14:58:22+00:00,,0.0
2022-04-19 14:58:27+00:00,0.0,
2022-04-19 14:58:51+00:00,,0.0
2022-04-19 14:59:20+00:00,,0.0
2022-04-19 14:59:26+00:00,0.0,
2022-04-19 14:59:49+00:00,,0.0
2022-04-19 15:00:18+00:00,,0.0
2022-04-19 15:00:25+00:00,0.0,
2022-04-19 15:00:47+00:00,,0.0
2022-04-19 15:01:16+00:00,,0.0
2022-04-19 15:01:24+00:00,0.0,
2022-04-19 15:01:45+00:00,,0.0
2022-04-19 15:02:14+00:00,,0.0
2022-04-19 15:02:23+00:00,0.0,
2022-04-19 15:02:43+00:00,,0.0
2022-04-19 15:03:12+00:00,,0.0
2022-04-19 15:03:22+00:00,0.0,
2022-04-19 15:03:41+00:00,,0.0
2022-04-19 15:04:10+00:00,,0.0
2022-04-19 15:04:21+00:00,0.0,
2022-04-19 15:04:39+00:00,,0.0
2022-04-19 15:05:08+00:00,,0.0
2022-04-19 15:05:20+00:00,0.0,
2022-04-19 15:05:37+00:00,,0.0
2022-04-19 15:06:06+00:00,,0.0
2022-04-19 15:06:19+00:00,0.0,
2022-04-19 15:06:35+00:00,,0.0
2022-04-19 15:07:04+00:00,,0.0
2022-04-19 15:07:18+00:00,0.0,
2022-04-19 15:07:33+00:00,,0.0
2022-04-19 15:08:02+00:00,,0.0
2022-04-19 15:08:17+00:00,0.0,
2022-04-19 15:08:31+00:00,,0.0
2022-04-19 15:09:00+00:00,,0.0
2022-04-19 15:09:16+00:00,0.0,
2022-04-19 15:09:29+00:00,,0.0
2022-04-19 15:09:58+00:00,,0.0
2022-04-19 15:10:15+00:00,0.0,
2022-04-19 15:10:27+00:00,,0.0
2022-04-19 15:10:56+00:00,,0.0
2022-04-19 15:11:14+00:00,0.0,
2022-04-19 15:11:25+00:00,,0.0
2022-04-19 15:11:54+00:00,,0.0
2022-04-19 15:12:13+00:00,0.0,
2022-04-19 15:12:23+00:00,,0.0
2022-04-19 15:12:52+00:00,,0.0
2022-04-19 15:13:12+00:00,0.0,
2022-04-19 15:13:21+00:00,,0.0
2022-04-19 15:13:50+00:00,,0.0
2022-04-19 15:14:11+00:00,0.0,
2022-04-19 15:14:19+00:00,,0.0
2022-04-19 15:14:48+00:00,,0.0
2022-04-19 15:15:10+00:00,0.0,
2022-04-19 15:15:17+00:00,,0.0
2022-04-19 15:15:46+00:00,,0.0
2022-04-19 15:16:09+00:00,0.0,
2022-04-19 15:16:15+00:00,,0.0
2022-04-19 15:16:44+00:00,,0.0
2022-04-19 15:17:08+00:00,0.0,
2022-04-19 15:17:13+00:00,,0.0
2022-04-19 15:17:42+00:00,,0.0
2022-04-19 15:18:07+00:00,0.0,
2022-04-19 15:18:11+00:00,,0.0
2022-04-19 15:18:40+00:00,,0.0
2022-04-19 15:19:06+00:00,0.0,
2022-04-19 15:19:09+00:00,,0.0
2022-04-19 15:19:38+00:00,,0.0
2022-04-19 15:20:05+00:00,0.0,
2022-04-19 15:20:07+00:00,,0.0
2022-04-19 15:20:36+00:00,,0.0
2022-04-19 15:21:04+00:00,0.0,
2022-04-19 15:21:05+00:00,,0.0
2022-04-19 15:21:34+00:00,,0.0
2022-04-19 15:22:03+00:00,0.0,0.0
2022-04-19 15:22:32+00:00,,0.0
2022-04-19 15:23:01+00:00,,0.0
2022-04-19 15:23:02+00:00,0.0,
2022-04-19 15:23:30+00:00,,0.0
2022-04-19 15:23:59+00:00,,0.0
2022-04-19 15:24:01+00:00,0.0,
2022-04-19 15:24:28+00:00,,0.0
2022-04-19 15:24:57+00:00,,0.0
2022-04-19 15:25:00+00:00,0.0,
2022-04-19 15:25:26+00:00,,0.0
2022-04-19 15:25:55+00:00,,0.0
2022-04-19 15:25:59+00:00,0.0,
2022-04-19 15:26:24+00:00,,0.0
2022-04-19 15:26:53+00:00,,0.0
2022-04-19 15:26:58+00:00,0.0,
2022-04-19 15:27:22+00:00,,0.0
2022-04-19 15:27:51+00:00,,0.0
2022-04-19 15:27:57+00:00,0.0,
